id,day,time,game_id,away_id,away_team,home_id,home_team,away_runs,home_runs
539,75,1905,GM_539,9,CHR,13,SFN,,
540,75,1905,GM_540,10,HOU,14,KCM,,
541,75,1905,GM_541,11,SDT,15,OAK,,
542,75,1905,GM_542,12,LAP,16,OKC,,
543,76,1905,GM_543,1,WAS,5,BOS,,
544,76,1905,GM_544,2,NYC,6,CLE,,
545,76,1905,GM_545,3,PIT,7,DET,,
546,76,1905,GM_546,4,BKN,8,PHI,,
547,76,1905,GM_547,9,CHR,13,SFN,,
548,76,1905,GM_548,10,HOU,14,KCM,,
549,76,1905,GM_549,11,SDT,15,OAK,,
550,76,1905,GM_550,12,LAP,16,OKC,,
551,77,1905,GM_551,1,WAS,5,BOS,,
552,77,1905,GM_552,2,NYC,6,CLE,,
553,77,1905,GM_553,3,PIT,7,DET,,
554,77,1905,GM_554,4,BKN,8,PHI,,
555,77,1905,GM_555,9,CHR,13,SFN,,
556,77,1905,GM_556,10,HOU,14,KCM,,
557,77,1905,GM_557,11,SDT,15,OAK,,
558,77,1905,GM_558,12,LAP,16,OKC,,
559,78,1905,GM_559,3,PIT,9,CHR,,
560,78,1905,GM_560,4,BKN,10,HOU,,
561,78,1905,GM_561,5,BOS,11,SDT,,
562,78,1905,GM_562,6,CLE,12,LAP,,
563,78,1905,GM_563,7,DET,13,SFN,,
564,78,1905,GM_564,8,PHI,14,KCM,,
565,78,1905,GM_565,1,WAS,15,OAK,,
566,78,1905,GM_566,2,NYC,16,OKC,,
567,79,1905,GM_567,3,PIT,9,CHR,,
568,79,1905,GM_568,4,BKN,10,HOU,,
569,79,1905,GM_569,5,BOS,11,SDT,,
570,79,1905,GM_570,6,CLE,12,LAP,,
571,79,1905,GM_571,7,DET,13,SFN,,
572,79,1905,GM_572,8,PHI,14,KCM,,
573,79,1905,GM_573,1,WAS,15,OAK,,
574,79,1905,GM_574,2,NYC,16,OKC,,
575,80,1905,GM_575,13,SFN,1,WAS,,
576,80,1905,GM_576,14,KCM,2,NYC,,
577,80,1905,GM_577,15,OAK,3,PIT,,
578,80,1905,GM_578,16,OKC,4,BKN,,
579,80,1905,GM_579,9,CHR,5,BOS,,
580,80,1905,GM_580,10,HOU,6,CLE,,
581,80,1905,GM_581,11,SDT,7,DET,,
582,80,1905,GM_582,8,PHI,12,LAP,,
583,81,1905,GM_583,13,SFN,1,WAS,,
584,81,1905,GM_584,14,KCM,2,NYC,,
585,81,1905,GM_585,15,OAK,3,PIT,,
586,81,1905,GM_586,16,OKC,4,BKN,,
587,81,1905,GM_587,9,CHR,5,BOS,,
588,81,1905,GM_588,10,HOU,6,CLE,,
589,81,1905,GM_589,11,SDT,7,DET,,
590,81,1905,GM_590,8,PHI,12,LAP,,
591,82,1905,GM_591,3,PIT,1,WAS,,
592,82,1905,GM_592,4,BKN,2,NYC,,
593,82,1905,GM_593,7,DET,5,BOS,,
594,82,1905,GM_594,8,PHI,6,CLE,,
595,82,1905,GM_595,11,SDT,9,CHR,,
596,82,1905,GM_596,12,LAP,10,HOU,,
597,82,1905,GM_597,15,OAK,13,SFN,,
598,82,1905,GM_598,16,OKC,14,KCM,,
599,83,1905,GM_599,3,PIT,1,WAS,,
600,83,1905,GM_600,4,BKN,2,NYC,,
601,83,1905,GM_601,7,DET,5,BOS,,
602,83,1905,GM_602,8,PHI,6,CLE,,
603,83,1905,GM_603,11,SDT,9,CHR,,
604,83,1905,GM_604,12,LAP,10,HOU,,
605,83,1905,GM_605,15,OAK,13,SFN,,
606,83,1905,GM_606,16,OKC,14,KCM,,
607,84,1905,GM_607,3,PIT,1,WAS,,
608,84,1905,GM_608,4,BKN,2,NYC,,
609,84,1905,GM_609,7,DET,5,BOS,,
610,84,1905,GM_610,8,PHI,6,CLE,,
611,84,1905,GM_611,11,SDT,9,CHR,,
612,84,1905,GM_612,12,LAP,10,HOU,,
613,84,1905,GM_613,15,OAK,13,SFN,,
614,84,1905,GM_614,16,OKC,14,KCM,,
615,85,1905,GM_615,8,PHI,1,WAS,,
616,85,1905,GM_616,7,DET,2,NYC,,
617,85,1905,GM_617,5,BOS,4,BKN,,
618,85,1905,GM_618,13,SFN,12,LAP,,
619,85,1905,GM_619,11,SDT,14,KCM,,
620,86,1905,GM_620,8,PHI,1,WAS,,
621,86,1905,GM_621,7,DET,2,NYC,,
622,86,1905,GM_622,5,BOS,4,BKN,,
623,86,1905,GM_623,3,PIT,6,CLE,,
624,86,1905,GM_624,16,OKC,9,CHR,,
625,86,1905,GM_625,15,OAK,10,HOU,,
626,86,1905,GM_626,13,SFN,12,LAP,,
627,86,1905,GM_627,11,SDT,14,KCM,,
628,87,1905,GM_628,8,PHI,1,WAS,,
629,87,1905,GM_629,7,DET,2,NYC,,
630,87,1905,GM_630,5,BOS,4,BKN,,
631,87,1905,GM_631,3,PIT,6,CLE,,
632,87,1905,GM_632,16,OKC,9,CHR,,
633,87,1905,GM_633,15,OAK,10,HOU,,
634,87,1905,GM_634,13,SFN,12,LAP,,
635,87,1905,GM_635,11,SDT,14,KCM,,
636,88,1905,GM_636,3,PIT,6,CLE,,
637,88,1905,GM_637,16,OKC,9,CHR,,
638,88,1905,GM_638,15,OAK,10,HOU,,
639,89,1905,GM_639,2,NYC,5,BOS,,
640,89,1905,GM_640,1,WAS,6,CLE,,
641,89,1905,GM_641,4,BKN,7,DET,,
642,89,1905,GM_642,3,PIT,8,PHI,,
643,89,1905,GM_643,14,KCM,9,CHR,,
644,89,1905,GM_644,13,SFN,10,HOU,,
645,89,1905,GM_645,12,LAP,15,OAK,,
646,89,1905,GM_646,11,SDT,16,OKC,,
647,90,1905,GM_647,2,NYC,5,BOS,,
648,90,1905,GM_648,1,WAS,6,CLE,,
649,90,1905,GM_649,4,BKN,7,DET,,
650,90,1905,GM_650,3,PIT,8,PHI,,
651,90,1905,GM_651,14,KCM,9,CHR,,
652,90,1905,GM_652,13,SFN,10,HOU,,
653,90,1905,GM_653,12,LAP,15,OAK,,
654,90,1905,GM_654,11,SDT,16,OKC,,
655,91,1905,GM_655,2,NYC,5,BOS,,
656,91,1905,GM_656,1,WAS,6,CLE,,
657,91,1905,GM_657,4,BKN,7,DET,,
658,91,1905,GM_658,3,PIT,8,PHI,,
659,91,1905,GM_659,14,KCM,9,CHR,,
660,91,1905,GM_660,13,SFN,10,HOU,,
661,91,1905,GM_661,12,LAP,15,OAK,,
662,91,1905,GM_662,11,SDT,16,OKC,,
663,92,1905,GM_663,2,NYC,1,WAS,,
664,92,1905,GM_664,4,BKN,3,PIT,,
665,92,1905,GM_665,6,CLE,5,BOS,,
666,92,1905,GM_666,10,HOU,9,CHR,,
667,92,1905,GM_667,12,LAP,11,SDT,,
668,92,1905,GM_668,14,KCM,13,SFN,,
669,93,1905,GM_669,2,NYC,1,WAS,,
670,93,1905,GM_670,4,BKN,3,PIT,,
671,93,1905,GM_671,6,CLE,5,BOS,,
672,93,1905,GM_672,8,PHI,7,DET,,
673,93,1905,GM_673,10,HOU,9,CHR,,
674,93,1905,GM_674,12,LAP,11,SDT,,
675,93,1905,GM_675,14,KCM,13,SFN,,
676,93,1905,GM_676,16,OKC,15,OAK,,
677,94,1905,GM_677,2,NYC,1,WAS,,
678,94,1905,GM_678,4,BKN,3,PIT,,
679,94,1905,GM_679,6,CLE,5,BOS,,
680,94,1905,GM_680,8,PHI,7,DET,,
681,94,1905,GM_681,10,HOU,9,CHR,,
682,94,1905,GM_682,12,LAP,11,SDT,,
683,94,1905,GM_683,14,KCM,13,SFN,,
684,94,1905,GM_684,16,OKC,15,OAK,,
685,95,1905,GM_685,2,NYC,3,PIT,,
686,95,1905,GM_686,8,PHI,7,DET,,
687,95,1905,GM_687,10,HOU,11,SDT,,
688,95,1905,GM_688,16,OKC,15,OAK,,
689,96,1905,GM_689,2,NYC,3,PIT,,
690,96,1905,GM_690,1,WAS,4,BKN,,
691,96,1905,GM_691,6,CLE,7,DET,,
692,96,1905,GM_692,5,BOS,8,PHI,,
693,96,1905,GM_693,10,HOU,11,SDT,,
694,96,1905,GM_694,9,CHR,12,LAP,,
695,96,1905,GM_695,14,KCM,15,OAK,,
696,96,1905,GM_696,13,SFN,16,OKC,,
697,97,1905,GM_697,2,NYC,3,PIT,,
698,97,1905,GM_698,1,WAS,4,BKN,,
699,97,1905,GM_699,6,CLE,7,DET,,
700,97,1905,GM_700,5,BOS,8,PHI,,
701,97,1905,GM_701,10,HOU,11,SDT,,
702,97,1905,GM_702,9,CHR,12,LAP,,
703,97,1905,GM_703,14,KCM,15,OAK,,
704,97,1905,GM_704,13,SFN,16,OKC,,
705,98,1905,GM_705,2,NYC,3,PIT,,
706,98,1905,GM_706,1,WAS,4,BKN,,
707,98,1905,GM_707,6,CLE,7,DET,,
708,98,1905,GM_708,5,BOS,8,PHI,,
709,98,1905,GM_709,10,HOU,11,SDT,,
710,98,1905,GM_710,9,CHR,12,LAP,,
711,98,1905,GM_711,14,KCM,15,OAK,,
712,98,1905,GM_712,13,SFN,16,OKC,,
713,103,1905,GM_713,8,PHI,2,NYC,,
714,103,1905,GM_714,6,CLE,4,BKN,,
715,103,1905,GM_715,3,PIT,5,BOS,,
716,103,1905,GM_716,1,WAS,7,DET,,
717,103,1905,GM_717,15,OAK,9,CHR,,
718,103,1905,GM_718,16,OKC,10,HOU,,
719,103,1905,GM_719,13,SFN,11,SDT,,
720,103,1905,GM_720,14,KCM,12,LAP,,
721,104,1905,GM_721,8,PHI,2,NYC,,
722,104,1905,GM_722,6,CLE,4,BKN,,
723,104,1905,GM_723,3,PIT,5,BOS,,
724,104,1905,GM_724,1,WAS,7,DET,,
725,104,1905,GM_725,15,OAK,9,CHR,,
726,104,1905,GM_726,16,OKC,10,HOU,,
727,104,1905,GM_727,13,SFN,11,SDT,,
728,104,1905,GM_728,14,KCM,12,LAP,,
729,105,1905,GM_729,8,PHI,2,NYC,,
730,105,1905,GM_730,6,CLE,4,BKN,,
731,105,1905,GM_731,3,PIT,5,BOS,,
732,105,1905,GM_732,1,WAS,7,DET,,
733,105,1905,GM_733,15,OAK,9,CHR,,
734,105,1905,GM_734,16,OKC,10,HOU,,
735,105,1905,GM_735,13,SFN,11,SDT,,
736,105,1905,GM_736,14,KCM,12,LAP,,
737,106,1905,GM_737,7,DET,5,BOS,,
738,106,1905,GM_738,8,PHI,6,CLE,,
739,106,1905,GM_739,11,SDT,9,CHR,,
740,106,1905,GM_740,12,LAP,10,HOU,,
741,107,1905,GM_741,3,PIT,1,WAS,,
742,107,1905,GM_742,4,BKN,2,NYC,,
743,107,1905,GM_743,7,DET,5,BOS,,
744,107,1905,GM_744,8,PHI,6,CLE,,
745,107,1905,GM_745,11,SDT,9,CHR,,
746,107,1905,GM_746,12,LAP,10,HOU,,
747,107,1905,GM_747,15,OAK,13,SFN,,
748,107,1905,GM_748,16,OKC,14,KCM,,
749,108,1905,GM_749,3,PIT,1,WAS,,
750,108,1905,GM_750,4,BKN,2,NYC,,
751,108,1905,GM_751,7,DET,5,BOS,,
752,108,1905,GM_752,8,PHI,6,CLE,,
753,108,1905,GM_753,11,SDT,9,CHR,,
754,108,1905,GM_754,12,LAP,10,HOU,,
755,108,1905,GM_755,15,OAK,13,SFN,,
756,108,1905,GM_756,16,OKC,14,KCM,,
757,109,1905,GM_757,3,PIT,1,WAS,,
758,109,1905,GM_758,4,BKN,2,NYC,,
759,109,1905,GM_759,15,OAK,13,SFN,,
760,109,1905,GM_760,16,OKC,14,KCM,,
761,110,1905,GM_761,6,CLE,1,WAS,,
762,110,1905,GM_762,5,BOS,2,NYC,,
763,110,1905,GM_763,8,PHI,3,PIT,,
764,110,1905,GM_764,7,DET,4,BKN,,
765,110,1905,GM_765,16,OKC,11,SDT,,
766,110,1905,GM_766,15,OAK,12,LAP,,
767,110,1905,GM_767,10,HOU,13,SFN,,
768,110,1905,GM_768,9,CHR,14,KCM,,
769,111,1905,GM_769,6,CLE,1,WAS,,
770,111,1905,GM_770,5,BOS,2,NYC,,
771,111,1905,GM_771,8,PHI,3,PIT,,
772,111,1905,GM_772,7,DET,4,BKN,,
773,111,1905,GM_773,16,OKC,11,SDT,,
774,111,1905,GM_774,15,OAK,12,LAP,,
775,111,1905,GM_775,10,HOU,13,SFN,,
776,111,1905,GM_776,9,CHR,14,KCM,,
777,112,1905,GM_777,6,CLE,1,WAS,,
778,112,1905,GM_778,5,BOS,2,NYC,,
779,112,1905,GM_779,8,PHI,3,PIT,,
780,112,1905,GM_780,7,DET,4,BKN,,
781,112,1905,GM_781,16,OKC,11,SDT,,
782,112,1905,GM_782,15,OAK,12,LAP,,
783,112,1905,GM_783,10,HOU,13,SFN,,
784,112,1905,GM_784,9,CHR,14,KCM,,
785,113,1905,GM_785,4,BKN,9,CHR,,
786,113,1905,GM_786,3,PIT,10,HOU,,
787,113,1905,GM_787,6,CLE,11,SDT,,
788,113,1905,GM_788,5,BOS,12,LAP,,
789,113,1905,GM_789,8,PHI,13,SFN,,
790,113,1905,GM_790,7,DET,14,KCM,,
791,113,1905,GM_791,2,NYC,15,OAK,,
792,113,1905,GM_792,1,WAS,16,OKC,,
793,114,1905,GM_793,4,BKN,9,CHR,,
794,114,1905,GM_794,3,PIT,10,HOU,,
795,114,1905,GM_795,6,CLE,11,SDT,,
796,114,1905,GM_796,5,BOS,12,LAP,,
797,114,1905,GM_797,8,PHI,13,SFN,,
798,114,1905,GM_798,7,DET,14,KCM,,
799,114,1905,GM_799,2,NYC,15,OAK,,
800,114,1905,GM_800,1,WAS,16,OKC,,
801,115,1905,GM_801,6,CLE,9,CHR,,
802,115,1905,GM_802,5,BOS,10,HOU,,
803,115,1905,GM_803,8,PHI,11,SDT,,
804,115,1905,GM_804,7,DET,12,LAP,,
805,115,1905,GM_805,2,NYC,13,SFN,,
806,115,1905,GM_806,1,WAS,14,KCM,,
807,115,1905,GM_807,4,BKN,15,OAK,,
808,115,1905,GM_808,3,PIT,16,OKC,,
809,116,1905,GM_809,6,CLE,9,CHR,,
810,116,1905,GM_810,5,BOS,10,HOU,,
811,116,1905,GM_811,8,PHI,11,SDT,,
812,116,1905,GM_812,7,DET,12,LAP,,
813,116,1905,GM_813,2,NYC,13,SFN,,
814,116,1905,GM_814,1,WAS,14,KCM,,
815,116,1905,GM_815,4,BKN,15,OAK,,
816,116,1905,GM_816,3,PIT,16,OKC,,
817,117,1905,GM_817,7,DET,3,PIT,,
818,117,1905,GM_818,1,WAS,5,BOS,,
819,117,1905,GM_819,2,NYC,6,CLE,,
820,117,1905,GM_820,4,BKN,8,PHI,,
821,117,1905,GM_821,9,CHR,13,SFN,,
822,117,1905,GM_822,10,HOU,14,KCM,,
823,117,1905,GM_823,11,SDT,15,OAK,,
824,117,1905,GM_824,12,LAP,16,OKC,,
825,118,1905,GM_825,7,DET,3,PIT,,
826,118,1905,GM_826,1,WAS,5,BOS,,
827,118,1905,GM_827,2,NYC,6,CLE,,
828,118,1905,GM_828,4,BKN,8,PHI,,
829,118,1905,GM_829,9,CHR,13,SFN,,
830,118,1905,GM_830,10,HOU,14,KCM,,
831,118,1905,GM_831,11,SDT,15,OAK,,
832,118,1905,GM_832,12,LAP,16,OKC,,
833,119,1905,GM_833,7,DET,3,PIT,,
834,119,1905,GM_834,1,WAS,5,BOS,,
835,119,1905,GM_835,2,NYC,6,CLE,,
836,119,1905,GM_836,4,BKN,8,PHI,,
837,119,1905,GM_837,9,CHR,13,SFN,,
838,119,1905,GM_838,10,HOU,14,KCM,,
839,119,1905,GM_839,11,SDT,15,OAK,,
840,119,1905,GM_840,12,LAP,16,OKC,,
841,120,1905,GM_841,13,SFN,5,BOS,,
842,120,1905,GM_842,14,KCM,6,CLE,,
843,120,1905,GM_843,16,OKC,8,PHI,,
844,121,1905,GM_844,9,CHR,1,WAS,,
845,121,1905,GM_845,10,HOU,2,NYC,,
846,121,1905,GM_846,11,SDT,3,PIT,,
847,121,1905,GM_847,12,LAP,4,BKN,,
848,121,1905,GM_848,13,SFN,5,BOS,,
849,121,1905,GM_849,14,KCM,6,CLE,,
850,121,1905,GM_850,15,OAK,7,DET,,
851,121,1905,GM_851,16,OKC,8,PHI,,
852,122,1905,GM_852,9,CHR,1,WAS,,
853,122,1905,GM_853,10,HOU,2,NYC,,
854,122,1905,GM_854,11,SDT,3,PIT,,
855,122,1905,GM_855,12,LAP,4,BKN,,
856,122,1905,GM_856,15,OAK,7,DET,,
857,123,1905,GM_857,8,PHI,1,WAS,,
858,123,1905,GM_858,6,CLE,3,PIT,,
859,123,1905,GM_859,5,BOS,4,BKN,,
860,123,1905,GM_860,16,OKC,9,CHR,,
861,123,1905,GM_861,15,OAK,10,HOU,,
862,123,1905,GM_862,14,KCM,11,SDT,,
863,123,1905,GM_863,13,SFN,12,LAP,,
864,124,1905,GM_864,8,PHI,1,WAS,,
865,124,1905,GM_865,6,CLE,3,PIT,,
866,124,1905,GM_866,5,BOS,4,BKN,,
867,124,1905,GM_867,2,NYC,7,DET,,
868,124,1905,GM_868,16,OKC,9,CHR,,
869,124,1905,GM_869,15,OAK,10,HOU,,
870,124,1905,GM_870,14,KCM,11,SDT,,
871,124,1905,GM_871,13,SFN,12,LAP,,
872,125,1905,GM_872,8,PHI,1,WAS,,
873,125,1905,GM_873,6,CLE,3,PIT,,
874,125,1905,GM_874,5,BOS,4,BKN,,
875,125,1905,GM_875,2,NYC,7,DET,,
876,125,1905,GM_876,16,OKC,9,CHR,,
877,125,1905,GM_877,15,OAK,10,HOU,,
878,125,1905,GM_878,14,KCM,11,SDT,,
879,125,1905,GM_879,13,SFN,12,LAP,,
880,126,1905,GM_880,8,PHI,1,WAS,,
881,126,1905,GM_881,6,CLE,3,PIT,,
882,126,1905,GM_882,5,BOS,4,BKN,,
883,126,1905,GM_883,2,NYC,7,DET,,
884,126,1905,GM_884,16,OKC,9,CHR,,
885,126,1905,GM_885,15,OAK,10,HOU,,
886,126,1905,GM_886,14,KCM,11,SDT,,
887,126,1905,GM_887,13,SFN,12,LAP,,
888,127,1905,GM_888,7,DET,9,CHR,,
889,127,1905,GM_889,8,PHI,10,HOU,,
890,127,1905,GM_890,1,WAS,11,SDT,,
891,127,1905,GM_891,2,NYC,12,LAP,,
892,127,1905,GM_892,3,PIT,13,SFN,,
893,127,1905,GM_893,4,BKN,14,KCM,,
894,127,1905,GM_894,5,BOS,15,OAK,,
895,127,1905,GM_895,6,CLE,16,OKC,,
896,128,1905,GM_896,7,DET,9,CHR,,
897,128,1905,GM_897,8,PHI,10,HOU,,
898,128,1905,GM_898,1,WAS,11,SDT,,
899,128,1905,GM_899,2,NYC,12,LAP,,
900,128,1905,GM_900,3,PIT,13,SFN,,
901,128,1905,GM_901,4,BKN,14,KCM,,
902,128,1905,GM_902,5,BOS,15,OAK,,
903,128,1905,GM_903,6,CLE,16,OKC,,
904,129,1905,GM_904,12,LAP,8,PHI,,
905,129,1905,GM_905,5,BOS,9,CHR,,
906,129,1905,GM_906,6,CLE,10,HOU,,
907,129,1905,GM_907,7,DET,11,SDT,,
908,129,1905,GM_908,1,WAS,13,SFN,,
909,129,1905,GM_909,2,NYC,14,KCM,,
910,129,1905,GM_910,3,PIT,15,OAK,,
911,129,1905,GM_911,4,BKN,16,OKC,,
912,130,1905,GM_912,12,LAP,8,PHI,,
913,130,1905,GM_913,5,BOS,9,CHR,,
914,130,1905,GM_914,6,CLE,10,HOU,,
915,130,1905,GM_915,7,DET,11,SDT,,
916,130,1905,GM_916,1,WAS,13,SFN,,
917,130,1905,GM_917,2,NYC,14,KCM,,
918,130,1905,GM_918,3,PIT,15,OAK,,
919,130,1905,GM_919,4,BKN,16,OKC,,
920,131,1905,GM_920,5,BOS,1,WAS,,
921,131,1905,GM_921,6,CLE,2,NYC,,
922,131,1905,GM_922,7,DET,3,PIT,,
923,131,1905,GM_923,8,PHI,4,BKN,,
924,131,1905,GM_924,13,SFN,9,CHR,,
925,131,1905,GM_925,14,KCM,10,HOU,,
926,131,1905,GM_926,15,OAK,11,SDT,,
927,131,1905,GM_927,16,OKC,12,LAP,,
928,132,1905,GM_928,5,BOS,1,WAS,,
929,132,1905,GM_929,6,CLE,2,NYC,,
930,132,1905,GM_930,7,DET,3,PIT,,
931,132,1905,GM_931,8,PHI,4,BKN,,
932,132,1905,GM_932,13,SFN,9,CHR,,
933,132,1905,GM_933,14,KCM,10,HOU,,
934,132,1905,GM_934,15,OAK,11,SDT,,
935,132,1905,GM_935,16,OKC,12,LAP,,
936,133,1905,GM_936,5,BOS,1,WAS,,
937,133,1905,GM_937,6,CLE,2,NYC,,
938,133,1905,GM_938,7,DET,3,PIT,,
939,133,1905,GM_939,8,PHI,4,BKN,,
940,133,1905,GM_940,13,SFN,9,CHR,,
941,133,1905,GM_941,14,KCM,10,HOU,,
942,133,1905,GM_942,15,OAK,11,SDT,,
943,133,1905,GM_943,16,OKC,12,LAP,,
944,134,1905,GM_944,8,PHI,5,BOS,,
945,134,1905,GM_945,11,SDT,10,HOU,,
946,134,1905,GM_946,15,OAK,14,KCM,,
947,135,1905,GM_947,4,BKN,1,WAS,,
948,135,1905,GM_948,3,PIT,2,NYC,,
949,135,1905,GM_949,8,PHI,5,BOS,,
950,135,1905,GM_950,7,DET,6,CLE,,
951,135,1905,GM_951,11,SDT,10,HOU,,
952,135,1905,GM_952,9,CHR,12,LAP,,
953,135,1905,GM_953,15,OAK,14,KCM,,
954,135,1905,GM_954,13,SFN,16,OKC,,
955,136,1905,GM_955,4,BKN,1,WAS,,
956,136,1905,GM_956,3,PIT,2,NYC,,
957,136,1905,GM_957,8,PHI,5,BOS,,
958,136,1905,GM_958,7,DET,6,CLE,,
959,136,1905,GM_959,11,SDT,10,HOU,,
960,136,1905,GM_960,9,CHR,12,LAP,,
961,136,1905,GM_961,15,OAK,14,KCM,,
962,136,1905,GM_962,13,SFN,16,OKC,,
963,137,1905,GM_963,4,BKN,1,WAS,,
964,137,1905,GM_964,3,PIT,2,NYC,,
965,137,1905,GM_965,7,DET,6,CLE,,
966,137,1905,GM_966,9,CHR,12,LAP,,
967,137,1905,GM_967,13,SFN,16,OKC,,
968,138,1905,GM_968,7,DET,1,WAS,,
969,138,1905,GM_969,8,PHI,2,NYC,,
970,138,1905,GM_970,5,BOS,3,PIT,,
971,138,1905,GM_971,4,BKN,6,CLE,,
972,138,1905,GM_972,15,OAK,9,CHR,,
973,138,1905,GM_973,13,SFN,11,SDT,,
974,138,1905,GM_974,14,KCM,12,LAP,,
975,138,1905,GM_975,10,HOU,16,OKC,,
976,139,1905,GM_976,7,DET,1,WAS,,
977,139,1905,GM_977,8,PHI,2,NYC,,
978,139,1905,GM_978,5,BOS,3,PIT,,
979,139,1905,GM_979,4,BKN,6,CLE,,
980,139,1905,GM_980,15,OAK,9,CHR,,
981,139,1905,GM_981,13,SFN,11,SDT,,
982,139,1905,GM_982,14,KCM,12,LAP,,
983,139,1905,GM_983,10,HOU,16,OKC,,
984,140,1905,GM_984,7,DET,1,WAS,,
985,140,1905,GM_985,8,PHI,2,NYC,,
986,140,1905,GM_986,5,BOS,3,PIT,,
987,140,1905,GM_987,4,BKN,6,CLE,,
988,140,1905,GM_988,15,OAK,9,CHR,,
989,140,1905,GM_989,13,SFN,11,SDT,,
990,140,1905,GM_990,14,KCM,12,LAP,,
991,140,1905,GM_991,10,HOU,16,OKC,,
992,141,1905,GM_992,2,NYC,1,WAS,,
993,141,1905,GM_993,4,BKN,3,PIT,,
994,141,1905,GM_994,5,BOS,6,CLE,,
995,141,1905,GM_995,8,PHI,7,DET,,
996,141,1905,GM_996,10,HOU,9,CHR,,
997,142,1905,GM_997,2,NYC,1,WAS,,
998,142,1905,GM_998,4,BKN,3,PIT,,
999,142,1905,GM_999,5,BOS,6,CLE,,
1000,142,1905,GM_1000,8,PHI,7,DET,,
1001,142,1905,GM_1001,10,HOU,9,CHR,,
1002,142,1905,GM_1002,12,LAP,11,SDT,,
1003,142,1905,GM_1003,14,KCM,13,SFN,,
1004,142,1905,GM_1004,16,OKC,15,OAK,,
1005,143,1905,GM_1005,2,NYC,1,WAS,,
1006,143,1905,GM_1006,4,BKN,3,PIT,,
1007,143,1905,GM_1007,5,BOS,6,CLE,,
1008,143,1905,GM_1008,8,PHI,7,DET,,
1009,143,1905,GM_1009,10,HOU,9,CHR,,
1010,143,1905,GM_1010,12,LAP,11,SDT,,
1011,143,1905,GM_1011,14,KCM,13,SFN,,
1012,143,1905,GM_1012,16,OKC,15,OAK,,
1013,144,1905,GM_1013,7,DET,2,NYC,,
1014,144,1905,GM_1014,5,BOS,6,CLE,,
1015,144,1905,GM_1015,12,LAP,11,SDT,,
1016,144,1905,GM_1016,14,KCM,13,SFN,,
1017,144,1905,GM_1017,16,OKC,15,OAK,,
1018,145,1905,GM_1018,7,DET,2,NYC,,
1019,145,1905,GM_1019,5,BOS,4,BKN,,
1020,145,1905,GM_1020,3,PIT,6,CLE,,
1021,145,1905,GM_1021,1,WAS,8,PHI,,
1022,145,1905,GM_1022,14,KCM,11,SDT,,
1023,145,1905,GM_1023,12,LAP,13,SFN,,
1024,145,1905,GM_1024,10,HOU,15,OAK,,
1025,145,1905,GM_1025,9,CHR,16,OKC,,
1026,146,1905,GM_1026,7,DET,2,NYC,,
1027,146,1905,GM_1027,5,BOS,4,BKN,,
1028,146,1905,GM_1028,3,PIT,6,CLE,,
1029,146,1905,GM_1029,1,WAS,8,PHI,,
1030,146,1905,GM_1030,14,KCM,11,SDT,,
1031,146,1905,GM_1031,12,LAP,13,SFN,,
1032,146,1905,GM_1032,10,HOU,15,OAK,,
1033,146,1905,GM_1033,9,CHR,16,OKC,,
1034,147,1905,GM_1034,7,DET,2,NYC,,
1035,147,1905,GM_1035,5,BOS,4,BKN,,
1036,147,1905,GM_1036,3,PIT,6,CLE,,
1037,147,1905,GM_1037,1,WAS,8,PHI,,
1038,147,1905,GM_1038,14,KCM,11,SDT,,
1039,147,1905,GM_1039,12,LAP,13,SFN,,
1040,147,1905,GM_1040,10,HOU,15,OAK,,
1041,147,1905,GM_1041,9,CHR,16,OKC,,
1042,148,1905,GM_1042,8,PHI,9,CHR,,
1043,148,1905,GM_1043,7,DET,10,HOU,,
1044,148,1905,GM_1044,2,NYC,11,SDT,,
1045,148,1905,GM_1045,1,WAS,12,LAP,,
1046,148,1905,GM_1046,4,BKN,13,SFN,,
1047,148,1905,GM_1047,3,PIT,14,KCM,,
1048,148,1905,GM_1048,6,CLE,15,OAK,,
1049,148,1905,GM_1049,5,BOS,16,OKC,,
1050,149,1905,GM_1050,8,PHI,9,CHR,,
1051,149,1905,GM_1051,7,DET,10,HOU,,
1052,149,1905,GM_1052,2,NYC,11,SDT,,
1053,149,1905,GM_1053,1,WAS,12,LAP,,
1054,149,1905,GM_1054,4,BKN,13,SFN,,
1055,149,1905,GM_1055,3,PIT,14,KCM,,
1056,149,1905,GM_1056,6,CLE,15,OAK,,
1057,149,1905,GM_1057,5,BOS,16,OKC,,
1058,150,1905,GM_1058,2,NYC,9,CHR,,
1059,150,1905,GM_1059,1,WAS,10,HOU,,
1060,150,1905,GM_1060,4,BKN,11,SDT,,
1061,150,1905,GM_1061,3,PIT,12,LAP,,
1062,150,1905,GM_1062,6,CLE,13,SFN,,
1063,150,1905,GM_1063,5,BOS,14,KCM,,
1064,150,1905,GM_1064,8,PHI,15,OAK,,
1065,150,1905,GM_1065,7,DET,16,OKC,,
1066,151,1905,GM_1066,2,NYC,9,CHR,,
1067,151,1905,GM_1067,1,WAS,10,HOU,,
1068,151,1905,GM_1068,4,BKN,11,SDT,,
1069,151,1905,GM_1069,3,PIT,12,LAP,,
1070,151,1905,GM_1070,6,CLE,13,SFN,,
1071,151,1905,GM_1071,5,BOS,14,KCM,,
